product_id,product_type,product_name,product_gender_target,product_category,product_season,product_condition,product_like_count,sold,reserved,available,in_stock,should_be_gone,brand_id,brand_name,brand_url,product_material,product_color,price_usd,seller_price,seller_earning,seller_badge,has_cross_border_fees,buyers_fees,warehouse_name,seller_id,seller_username,seller_country,seller_products_sold,seller_num_products_listed,seller_community_rank,seller_num_followers,seller_pass_rate,price_range,conversion_rate,shipping_days
42721409,Silk mid-length dress,Silk mid,Women,women clothing,All seasons,Very good condition,1,0,0,1,0,0,117,miu miu,http://vestiairecollective.com/miu-miu/,Silk,purple,99.68,83.07,67.1,Trusted,1,16.61,Tourcoing,20025815,saramaria20025815,finland,7,16,0,5,100.0,very_low,0.4375,1
42515522,Cashmere large pants,Cashmere large pants Celine Burgundy size 40 FR in Cashmere ,Women,women clothing,Autumn / Winter,Very good condition,1,0,0,1,0,0,6,celine,http://vestiairecollective.com/celine/,Cashmere,burgundy,369.34,307.79,267.77,Trusted,1,61.56,Tourcoing,3753319,Marguerite,france,226,19,3718,470,98.1,low,11.89473684,1
42125400,Wool trousers,Wool trousers Pt01 Brown size 50 IT in Wool ,Men,men clothing,Autumn / Winter,"Never worn, with tag",1,0,0,1,0,0,8628,pt01,http://vestiairecollective.com/pt01/,Wool,brown,159.75,133.13,117.15,Trusted,1,26.63,Tourcoing,19791180,IlSetaccio,italy,4,89,0,6,100.0,low,0.04494382,1
25636085,Hat,Hat Supreme x Champion Black size M International in Cotton ,Men,men accessories,All seasons,Good condition,3,0,0,1,0,0,9027,supreme x champion,http://vestiairecollective.com/supreme-x-champion/,Cotton,black,132.0,120.0,102.0,Expert,1,12.0,Tourcoing,11826050,DrMaxx,poland,174,342,13331,532,93.0,low,0.50877193,1
42802925,Mid-length skirt,Mid,Women,women clothing,All seasons,Very good condition,1,0,0,1,0,0,8898,alexa chung,http://vestiairecollective.com/alexa-chung/,Polyester,green,172.53,143.78,125.08,Expert,1,28.76,Tourcoing,25311752,alina25311752,germany,11,69,0,17,91.0,low,0.15942029,1
42585718,Leather biker jacket,Leather biker jacket Saks Potts Gold size M International in Leather ,Women,women clothing,All seasons,Very good condition,12,0,0,1,0,0,7910,saks potts,http://vestiairecollective.com/saks-potts/,Leather,gold,1541.82,1284.85,1053.58,Common,1,256.97,Tourcoing,12858303,nova12858303,denmark,2,1,390819,24,100.0,medium,2.0,3
42566185,Cashmere cardigan,Cashmere cardigan Chanel Pink size 40 FR in Cashmere ,Women,women clothing,Autumn / Winter,Very good condition,4,0,0,1,0,0,50,chanel,http://vestiairecollective.com/chanel/,Cashmere,pink,785.66,654.71,635.07,Expert,1,130.94,Crawley,14067643,Julian35,united kingdom,61,48,40077,82,93.0,medium,1.270833333,1
41701038,Coat,Coat Norse Projects Navy size L International in Synthetic ,Men,men clothing,All seasons,Good condition,3,0,0,1,0,0,7663,norse projects,http://vestiairecollective.com/norse-projects/,Synthetic,navy,58.36,48.64,32.42,Common,1,9.73,Crawley,19983380,andy19983380,united kingdom,1,5,0,4,0.0,very_low,0.2,1
42935716,Triple S low trainers,Triple s low trainers Balenciaga Grey size 42 EU in Plastic ,Men,men shoes,All seasons,Very good condition,2,0,0,1,0,0,187,balenciaga,http://vestiairecollective.com/balenciaga/,Plastic,grey,511.2,426.0,370.62,Common,1,85.2,Tourcoing,25931241,eva25931241,germany,0,1,0,5,0.0,medium,0.0,1
37880955,Silk scarf,Silk scarf Herm̬s Navy in Silk ,Women,women accessories,Autumn / Winter,Good condition,0,0,0,1,0,0,14,herm̬s,http://vestiairecollective.com/hermes/,Silk,navy,440.47,367.06,300.99,Common,1,73.41,Hong Kong,19533195,rebreather,japan,36,1705,0,136,50.0,low,0.02111437,3
42835124,Linen top,Linen top Dissh Brown size 6 US in Linen ,Women,women clothing,Spring / Summer,Never worn,3,0,0,1,0,0,12984,dissh,http://vestiairecollective.com/dissh/,Linen,brown,64.9,59.0,44.0,Common,1,5.9,Brooklyn,16053469,trashisfortossers,united states,55,55,224571,277,89.0,very_low,1.0,6
42485086,Corset,Corset Gucci Green size S International in Polyamide ,Women,women clothing,All seasons,"Never worn, with tag",6,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Polyamide,green,639.0,532.5,436.65,Expert,1,106.5,Tourcoing,17507418,Helda,romania,263,198,0,443,96.0,medium,1.328282828,1
43113860,So Kate leather heels,So kate leather heels Christian Louboutin Silver size 37 EU in Leather ,Women,women shoes,All seasons,Very good condition,32,0,0,1,0,0,236,christian louboutin,http://vestiairecollective.com/christian-louboutin/,Leather,silver,306.72,255.6,222.37,Common,1,51.12,Tourcoing,5453779,temperamento,germany,11,13,191583,34,58.0,low,0.846153846,1
42540842,Wool skirt suit,Wool skirt suit Christopher Esber Beige size 2 US in Wool ,Women,women clothing,Autumn / Winter,Never worn,6,0,0,1,0,0,9909,christopher esber,http://vestiairecollective.com/christopher-esber/,Wool,beige,272.08,226.73,192.72,Common,1,45.35,Hong Kong,20007814,therealausdesigners,australia,202,1339,0,201,96.0,low,0.15085885,1
42248518,Wool pull,Wool pull Bottega Veneta Khaki size 44 IT in Wool ,Men,men clothing,Autumn / Winter,Never worn,3,0,0,1,0,0,115,bottega veneta,http://vestiairecollective.com/bottega-veneta/,Wool,khaki,196.81,164.01,142.69,Expert,1,32.8,Tourcoing,104569,margauxsbt,france,37,6,419718,93,86.0,low,6.166666667,1
8376001,Leather flats,Leather flats Dior Black size 40 EU in Leather ,Men,men shoes,All seasons,Good condition,9,0,0,1,0,0,10,dior,http://vestiairecollective.com/dior/,Leather,black,204.48,170.4,144.84,Trusted,1,34.08,Tourcoing,2101023,dressingup,france,992,497,304,2514,87.0,low,1.995975855,3
42535595,Mid-length dress,Mid,Women,women clothing,All seasons,Never worn,1,0,0,1,0,0,7833,versace jeans couture,http://vestiairecollective.com/versace-jeans-couture/,Polyamide,blue,88.18,73.49,59.64,Expert,1,14.7,Tourcoing,2817903,antonella2817903,italy,24,61,0,36,100.0,very_low,0.393442623,1
42623496,Leather boots,Leather boots Bally Black size 46 EU in Leather ,Men,men shoes,All seasons,"Never worn, with tag",1,0,0,1,0,0,290,bally,http://vestiairecollective.com/bally/,Leather,black,817.92,681.6,558.91,Common,1,136.32,Tourcoing,13504779,AgaLovesLife,poland,37,78,114058,24,97.0,medium,0.474358974,1
38600683,T-shirt,T,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,14227,versace collection,http://vestiairecollective.com/versace-collection/,Cotton,green,155.92,129.93,106.54,Common,1,25.99,Tourcoing,23659083,ruddy23659083,netherlands,4,37,0,8,50.0,low,0.108108108,1
43094166,Ace leather low trainers,Ace leather low trainers Gucci White size 43.5 EU in Leather ,Men,men shoes,All seasons,Fair condition,1,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Leather,white,153.01,127.51,110.93,Trusted,1,25.5,Hong Kong,23280387,ty_terry,hong kong,4,6,0,14,100.0,low,0.666666667,3
42686187,Velvet straight pants,Velvet straight pants Levi's Black size 38 FR in Velvet ,Women,women clothing,All seasons,Very good condition,9,0,0,1,0,0,121,levi's,http://vestiairecollective.com/levis/,Velvet,black,32.82,27.35,27.35,Common,1,5.47,Tourcoing,18126520,alexandra18126520,germany,6,0,0,48,33.0,very_low,inf,1
43118474,Cloth trainers,Cloth trainers Converse Red size 38 EU in Cloth ,Women,women shoes,All seasons,Very good condition,1,0,0,1,0,0,125,converse,http://vestiairecollective.com/converse/,Cloth,red,51.12,42.6,28.76,Common,1,8.52,Tourcoing,15554023,lorena15554023,italy,6,14,0,12,80.0,very_low,0.428571429,3
42508899,Dress,Dress Filippa K Brown size M International in Synthetic ,Women,women clothing,All seasons,"Never worn, with tag",3,0,0,1,0,0,759,filippa k,http://vestiairecollective.com/filippa-k/,Synthetic,brown,58.79,48.99,33.02,Common,1,9.8,Tourcoing,15397859,mai15397859,sweden,2705,3246,6536,1758,79.0,very_low,0.833333333,3
40025360,Scarf & pocket square,Scarf & pocket square Alexander McQueen Multicolour in Cotton ,Men,men accessories,All seasons,Very good condition,3,0,0,1,0,0,174,alexander mcqueen,http://vestiairecollective.com/alexander-mcqueen/,Cotton,multicolour,163.9,149.0,122.18,Common,1,14.9,Hong Kong,2200888,GinzaSix,japan,13,1393,0,106,33.0,low,0.009332376,3
42086833,Boots,Boots Dior Grey size 36.5 EU in Rubber ,Women,women shoes,All seasons,Very good condition,15,0,0,1,0,0,10,dior,http://vestiairecollective.com/dior/,Rubber,grey,632.61,527.18,432.28,Common,1,105.44,Tourcoing,4294033,kameliya1,bulgaria,258,5,9877,354,91.0,medium,51.6,3
41752623,Leather low trainers,Leather low trainers Ami White size 43 EU in Leather ,Men,men shoes,All seasons,"Never worn, with tag",10,0,0,1,0,0,5249,ami,http://vestiairecollective.com/ami/,Leather,white,255.6,213.0,174.66,Common,1,42.6,Tourcoing,5503729,aleksandra444,bulgaria,1955,1249,403,1449,90.0,low,1.565252202,1
40789985,T-shirt,T,Men,men clothing,All seasons,Never worn,0,0,0,1,0,0,16613,vestrum,http://vestiairecollective.com/vestrum/,Synthetic,blue,44.73,37.28,23.43,Common,1,7.46,Tourcoing,40641,gabrielaargento,italy,117,5,22601,195,77.0,very_low,23.4,1
38045067,Rabbit hat,Rabbit hat Herm̬s Brown size 58 cm in Rabbit ,Men,men accessories,Autumn / Winter,Never worn,15,0,0,0,0,0,14,herm̬s,http://vestiairecollective.com/hermes/,Rabbit,brown,1022.4,852.0,698.64,Common,1,170.4,Tourcoing,5353538,TFS,netherlands,60,204,159105,89,90.0,medium,0.294117647,1
39063853,Wool jacket,Wool jacket Takahiromiyashita The Soloist Green size S International in Wool ,Men,men clothing,Autumn / Winter,Very good condition,1,0,0,1,0,0,10340,takahiromiyashita the soloist,http://vestiairecollective.com/takahiromiyashita-the-soloist/,Wool,green,722.7,657.0,638.0,Common,1,65.7,Brooklyn,18202935,nomundane,united states,4,123,0,30,40.0,medium,0.032520325,1
42093715,Trainers,Trainers Yeezy x Adidas Purple size 38 EU in Suede ,Men,men shoes,All seasons,Good condition,0,0,0,1,0,0,9140,yeezy x adidas,http://vestiairecollective.com/yeezy-x-adidas/,Suede,purple,416.0,416.0,361.92,Common,1,0.0,Brooklyn,6633364,theluxurycloset,united states,5058,28684,11,26039,75.0,low,0.176335239,3
43056059,Fall Winter 2020 wool coat,Fall winter 2020 wool coat Ba&sh Grey size 2 0,Women,women clothing,Autumn / Winter,"Never worn, with tag",5,0,0,1,0,0,308,ba&sh,http://vestiairecollective.com/bash/,Wool,grey,242.82,202.35,176.04,Common,1,40.47,Tourcoing,14710462,erualkcorb,france,9,15,242744,21,100.0,low,0.6,1
42218796,Leather flats,Leather flats By Far Grey size 36 EU in Leather ,Women,women shoes,All seasons,Never worn,3,0,0,1,0,0,9132,by far,http://vestiairecollective.com/by-far/,Leather,grey,319.5,266.25,218.33,Expert,1,53.25,Tourcoing,14889333,bib14889333,bulgaria,248,135,25783,141,98.0,low,1.837037037,1
36108381,Leather boots,Leather boots Dolce & Gabbana Black size 40 EU in Leather ,Men,men shoes,All seasons,"Never worn, with tag",4,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Leather,black,401.29,334.41,284.25,Expert,1,66.88,Tourcoing,4174175,FashionRooms,germany,2975,2652,72,6114,91.0,low,1.121794872,1
39664644,Vest,Vest Lacoste Red size L International in Cotton ,Men,men clothing,All seasons,"Never worn, with tag",2,0,0,1,0,0,97,lacoste,http://vestiairecollective.com/lacoste/,Cotton,red,108.63,90.53,76.68,Expert,1,18.11,Tourcoing,24139440,MRCHX350,france,5,3,0,8,100.0,low,1.666666667,1
29525669,Leather low trainers,Leather low trainers Comme Des Garcons Beige size 42 EU in Leather ,Men,men shoes,All seasons,Very good condition,20,0,0,1,0,0,391,comme des garcons,http://vestiairecollective.com/comme-des-garcons/,Leather,beige,118.85,99.05,85.2,Common,1,19.81,Tourcoing,16972041,martin16972041,france,2,1,669135,4,0.0,low,2.0,1
41005345,Straight jeans,Straight jeans LE TEMPS DES CERISES Blue size 31 US in Cotton ,Men,men clothing,All seasons,Very good condition,1,0,0,1,0,0,605,le temps des cerises,http://vestiairecollective.com/le-temps-des-cerises/,Cotton,blue,35.78,29.82,15.98,Expert,1,5.96,Tourcoing,21853619,samia21853619,france,12,108,0,25,100.0,very_low,0.111111111,1
42870611,Shirt,Shirt Christopher Esber Black size 10 US in Polyester ,Women,women clothing,All seasons,"Never worn, with tag",2,0,0,1,0,0,9909,christopher esber,http://vestiairecollective.com/christopher-esber/,Polyester,black,171.02,142.52,121.14,Common,1,28.5,Hong Kong,20007814,therealausdesigners,australia,202,1339,0,201,96.0,low,0.15085885,1
42598178,Cloth heels,Cloth heels Jimmy Choo Turquoise size 40 EU in Cloth ,Women,women shoes,All seasons,Very good condition,16,0,0,1,0,0,191,jimmy choo,http://vestiairecollective.com/jimmy-choo/,Cloth,turquoise,165.0,150.0,145.5,Common,1,15.0,Brooklyn,25745769,jane25745769,united states,1,12,0,9,0.0,low,0.083333333,3
22053314,Wool panama,Wool panama Maison Michel Brown size M International in Wool ,Women,women accessories,Autumn / Winter,Never worn,12,0,0,1,0,0,2649,maison michel,http://vestiairecollective.com/maison-michel/,Wool,brown,338.67,282.23,239.89,Expert,1,56.45,Tourcoing,6265445,pottinen,finland,405,66,754,1576,98.0,low,6.136363636,1
43112471,Leather heels,Leather heels Free Lance Beige size 37.5 EU in Leather ,Women,women shoes,All seasons,Good condition,3,0,0,1,0,0,266,free lance,http://vestiairecollective.com/free-lance/,Leather,beige,127.8,106.5,92.66,Common,1,21.3,Tourcoing,627312,jennifer627312,france,2,7,0,14,100.0,low,0.285714286,1
42417105,Vest,Vest Chanel Black size 38 FR in Viscose ,Women,women clothing,Spring / Summer,"Never worn, with tag",6,0,0,1,0,0,50,chanel,http://vestiairecollective.com/chanel/,Viscose,black,2581.44,2151.2,2086.66,Trusted,1,430.24,Crawley,1332496,londondotpersonal,united kingdom,125,344,5241,367,87.0,high,0.363372093,1
43199094,Silk blouse,Silk blouse Zadig & Voltaire Multicolour size M International in Silk ,Women,women clothing,All seasons,Very good condition,2,0,0,1,0,0,28,zadig & voltaire,http://vestiairecollective.com/zadig-voltaire/,Silk,multicolour,70.29,58.58,42.6,Common,1,11.72,Tourcoing,15397859,mai15397859,sweden,2705,3221,6536,1758,79.0,very_low,0.839801304,3
41609735,Boots,Boots D.Co Copenhagen Green size 38 EU in Suede ,Women,women shoes,All seasons,Very good condition,1,0,0,1,0,0,2707,d.co copenhagen,http://vestiairecollective.com/dco-copenhagen/,Suede,green,51.12,42.6,26.63,Expert,1,8.52,Tourcoing,23061105,kerstin23061105,germany,28,33,0,21,96.0,very_low,0.848484848,1
41089903,Shirt,Shirt Lemaire Brown size M International in Polyester ,Men,men clothing,All seasons,Very good condition,11,0,0,1,0,0,207,lemaire,http://vestiairecollective.com/lemaire/,Polyester,brown,210.95,175.79,147.66,Common,1,35.16,Hong Kong,11080210,RAGTAG,japan,2626,11721,37,4936,82.0,low,0.224042317,3
25304128,Leather wallet,Leather wallet Bottega Veneta White in Leather ,Women,women accessories,All seasons,Good condition,0,0,0,1,0,0,115,bottega veneta,http://vestiairecollective.com/bottega-veneta/,Leather,white,470.0,470.0,399.5,Trusted,1,0.0,Brooklyn,13661607,poshbagboutique,canada,10,208,0,98,90.0,low,0.048076923,1
36202193,Sunglasses,Sunglasses Prada White in Plastic ,Men,men accessories,All seasons,Never worn,10,0,0,0,0,0,60,prada,http://vestiairecollective.com/prada/,Plastic,white,291.38,242.82,213.68,Expert,1,48.56,Tourcoing,14691745,Daniele14691745,italy,1750,833,39503,7572,88.0,low,2.100840336,1
42143141,Straight jeans,Straight jeans Versace Black size 34 US in Cotton ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,580,versace,http://vestiairecollective.com/versace/,Cotton,black,125.24,104.37,90.53,Common,1,20.87,Tourcoing,9045976,denis22222,italy,59,48,21942,232,84.0,low,1.229166667,1
40776083,Shirt,Shirt Brooks Brothers Blue size XXL International in Cotton ,Men,men clothing,All seasons,Very good condition,3,0,0,1,0,0,2956,brooks brothers,http://vestiairecollective.com/brooks-brothers/,Cotton,blue,65.63,54.69,36.05,Common,1,10.94,Tourcoing,13455764,Najcul,poland,268,389,34292,109,77.0,very_low,0.688946015,1
30695117,Stellaire 6 oversized sunglasses,Stellaire 6 oversized sunglasses Dior Blue in Metal ,Women,women accessories,All seasons,Very good condition,5,0,0,1,0,0,10,dior,http://vestiairecollective.com/dior/,Metal,blue,225.0,225.0,195.75,Common,1,0.0,Brooklyn,764175,lux14785,united states,330,794,0,541,92.0,low,0.415617128,3
42534032,Short,Short Michael Kors Blue size 34 UK ,Men,men clothing,Spring / Summer,Never worn,1,0,0,1,0,0,99,michael kors,http://vestiairecollective.com/michael-kors/,Cotton,blue,24.2,22.0,19.0,Common,1,2.2,Brooklyn,25675820,delmy25675820,united states,0,40,0,48,0.0,very_low,0.0,1
39462375,Sunglasses,Sunglasses Dior Metallic in Metal ,Women,women accessories,All seasons,Good condition,3,0,0,0,0,0,10,dior,http://vestiairecollective.com/dior/,Metal,metallic,511.2,426.0,349.32,Trusted,1,85.2,Tourcoing,7329879,evearchive,greece,23,11,58923,90,91.0,medium,2.090909091,1
42626190,Heels,Heels Stuart Weitzman Grey size 37.5 IT in Suede ,Women,women shoes,All seasons,Very good condition,0,0,0,1,0,0,703,stuart weitzman,http://vestiairecollective.com/stuart-weitzman/,Suede,grey,67.73,56.45,42.6,Trusted,1,11.29,Tourcoing,7915813,lapina18,italy,3,11,0,8,100.0,very_low,0.272727273,3
41615308,Leather boots,Leather boots Dior Ecru size 39 EU in Leather ,Women,women shoes,All seasons,Never worn,1,0,0,1,0,0,10,dior,http://vestiairecollective.com/dior/,Leather,ecru,583.0,583.0,507.21,Common,1,0.0,Brooklyn,6633364,theluxurycloset,united states,5059,28652,11,26041,75.0,medium,0.176567081,3
33253087,Leather lace ups,Leather lace ups Sutor Mantellassi Brown size 8.5 UK in Leather ,Men,men shoes,All seasons,Very good condition,1,0,0,1,0,0,7019,sutor mantellassi,http://vestiairecollective.com/sutor-mantellassi/,Leather,brown,242.82,202.35,176.04,Expert,1,40.47,Tourcoing,14124487,roxicool14124487,italy,1282,5550,928,404,93.0,low,0.230990991,1
41579319,Shirt,Shirt LUDOVIC DE SAINT SERNIN Ecru size XS International in Polyester ,Men,men clothing,All seasons,Never worn,17,0,0,1,0,0,9871,ludovic de saint sernin,http://vestiairecollective.com/ludovic-de-saint-sernin/,Polyester,ecru,187.34,156.12,128.02,Expert,1,31.22,Tourcoing,24536226,mateusz24536226,poland,6,62,0,62,100.0,low,0.096774194,1
42298600,Velvet flats,Velvet flats Chatelles Black size 37 EU in Velvet ,Women,women shoes,All seasons,Good condition,2,0,0,1,0,0,5499,chatelles,http://vestiairecollective.com/chatelles/,Velvet,black,126.52,105.44,91.59,Trusted,1,21.09,Tourcoing,11477710,adriana11477710,luxembourg,2,2,0,3,100.0,low,1.0,1
41734490,Leather snow boots,Leather snow boots GEOX Black size 39 EU in Leather ,Women,women shoes,Autumn / Winter,Very good condition,1,0,0,1,0,0,4492,geox,http://vestiairecollective.com/geox/,Leather,black,48.56,40.47,26.63,Common,1,8.09,Tourcoing,25352528,dominique25352528,france,0,1,0,6,0.0,very_low,0.0,1
41881512,Interlocking Buckle leather belt,Interlocking buckle leather belt Gucci Beige size 100 cm in Leather ,Men,men accessories,All seasons,Good condition,10,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Leather,beige,217.26,181.05,148.46,Common,1,36.21,Tourcoing,18356489,RaulBinilos,germany,26,31,0,30,92.0,low,0.838709677,1
42517619,Geronimo leather biker boots,Geronimo leather biker boots Free Lance Purple size 38 EU in Leather ,Women,women shoes,All seasons,Very good condition,1,0,0,1,0,0,266,free lance,http://vestiairecollective.com/free-lance/,Leather,purple,191.7,159.75,138.98,Expert,1,31.95,Tourcoing,2352241,QUENTIN33,france,29,61,176030,60,93.0,low,0.475409836,1
41017523,Knitwear & sweatshirt,Knitwear & sweatshirt G,Men,men clothing,All seasons,"Never worn, with tag",1,0,0,1,0,0,632,g-star raw,http://vestiairecollective.com/g-star-raw/,Cotton,grey,57.51,47.93,31.95,Common,1,9.59,Tourcoing,10247140,regina10247140,ireland,0,3,0,3,0.0,very_low,0.0,1
39983993,Polo shirt,Polo shirt Lacoste Blue size M International in Cotton ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,97,lacoste,http://vestiairecollective.com/lacoste/,Cotton,blue,42.17,35.15,21.3,Common,1,7.03,Tourcoing,24491277,quentin24491277,france,0,6,0,16,0.0,very_low,0.0,1
42711226,Heels,Heels Rene Caovilla Black size 37 EU in Suede ,Women,women shoes,All seasons,"Never worn, with tag",2,0,0,1,0,0,1540,rene caovilla,http://vestiairecollective.com/rene-caovilla/,Suede,black,492.03,410.03,336.22,Common,1,82.01,Tourcoing,1715092,ko1715092,romania,8,47,173483,44,77.0,low,0.170212766,1
39754707,Leather lace ups,Leather lace ups Dior Homme Black size 42 EU in Leather ,Men,men shoes,All seasons,Good condition,1,0,0,1,0,0,116,dior homme,http://vestiairecollective.com/dior-homme/,Leather,black,269.66,224.72,195.5,Trusted,1,44.94,Tourcoing,18137335,antonionovo18137335,spain,21,18,0,151,95.0,low,1.166666667,3
42803871,Belt,Belt Gucci Red size 95 cm in Metal ,Men,men accessories,All seasons,Good condition,12,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Metal,red,208.31,173.6,151.03,Common,1,34.72,Tourcoing,24346793,brand24346793,france,38,41,0,35,94.0,low,0.926829268,3
42765111,Leather biker boots,Leather biker boots Michael Kors Black size 38 EU in Leather ,Women,women shoes,All seasons,Very good condition,0,0,0,1,0,0,99,michael kors,http://vestiairecollective.com/michael-kors/,Leather,black,157.13,130.94,127.01,Trusted,1,26.19,Crawley,23288789,emily23288789,united kingdom,3,4,0,6,100.0,low,0.75,1
42907667,Mini dress,Mini dress Luxury Fashion Black size 42 IT in Cotton ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,6131,luxury fashion,http://vestiairecollective.com/luxury-fashion/,Cotton - elasthane,black,62.62,52.19,38.34,Common,1,10.44,Tourcoing,25867472,valentina25867472,italy,0,21,0,287,0.0,very_low,0.0,1
39102300,Lace ups,Lace ups Hogan Grey size 45 EU in Suede ,Men,men shoes,All seasons,Very good condition,1,0,0,1,0,0,321,hogan,http://vestiairecollective.com/hogan/,Suede,grey,74.12,61.77,47.93,Trusted,1,12.35,Tourcoing,22123283,danilo22123283,italy,5,7,0,7,100.0,very_low,0.714285714,1
41887619,Patent leather lace ups,Patent leather lace ups Jimmy Choo Black size 37.5 EU in Patent leather ,Women,women shoes,All seasons,Very good condition,2,0,0,1,0,0,191,jimmy choo,http://vestiairecollective.com/jimmy-choo/,Patent leather,black,293.94,244.95,237.6,Common,1,48.99,Tourcoing,22960212,jenniferjnsch22960212,germany,0,18,0,13,0.0,low,0.0,1
43228228,Wool sweatshirt,Wool sweatshirt Reiss Blue size XS International in Wool ,Men,men clothing,Autumn / Winter,Good condition,0,0,0,1,0,0,2708,reiss,http://vestiairecollective.com/reiss/,Wool,blue,44.89,37.41,21.2,Common,1,7.48,Crawley,26070223,kyle26070223,united kingdom,0,1,0,7,0.0,very_low,0.0,1
43009021,Leather biker jacket,Leather biker jacket Dolce & Gabbana Brown size 44 IT in Leather ,Women,women clothing,All seasons,Very good condition,8,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Leather,brown,268.38,223.65,194.58,Common,1,44.73,Tourcoing,15688565,simonagioli15688565,italy,7,5,176625,33,87.0,low,1.4,1
42800682,Short,Short Supreme Beige size M International in Cotton ,Men,men clothing,Spring / Summer,Very good condition,2,0,0,1,0,0,5285,supreme,http://vestiairecollective.com/supreme/,Cotton,beige,240.26,200.22,174.19,Common,1,40.04,Hong Kong,18516127,appearance,japan,80,291,0,862,74.0,low,0.274914089,3
39731515,Wool suit,Wool suit Herm̬s Black size 46 IT in Wool ,Men,men clothing,Autumn / Winter,Good condition,8,0,0,1,0,0,14,herm̬s,http://vestiairecollective.com/hermes/,Wool,black,344.62,287.18,258.46,Common,1,57.44,Hong Kong,8725206,paktedit,hong kong,3535,5686,59,2921,93.0,low,0.621702427,1
42372917,Silk camisole,Silk camisole Gucci Black size 40 IT in Silk ,Women,women clothing,Spring / Summer,Very good condition,29,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Silk,black,191.7,159.75,138.98,Expert,1,31.95,Tourcoing,8497509,margarete8497509,italy,429,52,3487,353,93.0,low,8.25,1
37301720,Leather wallet,Leather wallet Dior Brown in Leather ,Women,women accessories,All seasons,Very good condition,3,0,0,1,0,0,10,dior,http://vestiairecollective.com/dior/,Leather,brown,205.0,205.0,178.35,Expert,1,0.0,Brooklyn,18292304,goldenbearboutique,united states,3496,1236,0,3302,89.0,low,2.828478964,1
42075688,Trench,Trench Burberry Navy size L International in Cotton ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,94,burberry,http://vestiairecollective.com/burberry/,Cotton,navy,345.06,287.55,250.17,Common,1,57.51,Tourcoing,17220628,elena17220628,spain,192,6543,0,118,66.0,low,0.029344337,1
42546047,Cashmere jumper,Cashmere jumper Ralph Lauren Pink size 6 US in Cashmere ,Women,women clothing,Autumn / Winter,Very good condition,6,0,0,1,0,0,37,ralph lauren,http://vestiairecollective.com/ralph-lauren/,Cashmere,pink,92.51,77.09,70.92,Trusted,1,15.42,Hong Kong,21584271,alex21584271,australia,4,99,0,13,100.0,very_low,0.04040404,1
19990602,Watch,Watch Franck Muller White in Steel ,Women,women accessories,All seasons,Good condition,41,0,0,1,0,0,3891,franck muller,http://vestiairecollective.com/franck-muller/,Steel,white,1756.6,1463.83,1273.54,Common,1,292.77,Hong Kong,13276748,closercoltd13276748,japan,1304,6336,152,2509,87.0,medium,0.205808081,1
38934433,Wool beanie,Wool beanie Pringle Of Scotland Black size S International in Wool ,Women,women accessories,Autumn / Winter,Very good condition,6,0,0,1,0,0,2700,pringle of scotland,http://vestiairecollective.com/pringle-of-scotland/,Wool,black,125.24,104.37,90.53,Expert,1,20.87,Tourcoing,1540228,nicoletta6,italy,579,135,1328,750,95.0,low,4.288888889,1
42038685,Cloth boots,Cloth boots Fendi Navy size 37 EU in Cloth ,Women,women shoes,All seasons,Very good condition,2,0,0,1,0,0,57,fendi,http://vestiairecollective.com/fendi/,Cloth,navy,310.2,282.0,273.54,Common,1,28.2,Brooklyn,25461507,vittoria25461507,united states,3,7,0,10,66.0,low,0.428571429,3
21562418,Leather purse,Leather purse Tumi Black in Leather ,Women,women accessories,All seasons,Very good condition,9,0,0,1,0,0,3195,tumi,http://vestiairecollective.com/tumi/,Leather,black,480.53,400.44,340.37,Trusted,1,80.09,Tourcoing,2605859,sws010886,germany,56,134,14770,560,100.0,low,0.417910448,1
43044595,Jacket,Jacket Ami Black size L International in Polyester ,Men,men clothing,All seasons,Very good condition,7,0,0,1,0,0,5249,ami,http://vestiairecollective.com/ami/,Polyester,black,218.54,182.12,158.44,Trusted,1,36.42,Tourcoing,2333132,SimonaDeMaria,italy,40,19,51095,71,80.0,low,2.105263158,1
42988618,Vest,Vest Acne Studios Blue size 50 FR in Denim ,Men,men clothing,All seasons,Good condition,6,0,0,1,0,0,6027,acne studios,http://vestiairecollective.com/acne-studios/,Denim - Jeans,blue,163.58,136.32,118.6,Expert,1,27.26,Tourcoing,1046926,claire_under,france,497,64,3061,472,94.2,low,7.765625,1
